frame_id,track_id,class,x1,y1,x2,y2
514,529,0,774.5362,611.0171,816.0535,718.8408
514,648,0,935.8268,324.87555,961.66565,371.54712
514,639,0,779.05994,275.5384,800.69543,324.82794
514,416,0,747.1759,278.9965,768.5221,329.82407
514,603,0,735.899,671.3218,774.3471,720.0
514,646,0,553.5325,233.20258,572.468,276.24402
514,531,0,204.86078,265.31866,225.97546,314.20355
514,643,32,516.42303,236.05609,526.3337,246.08264
515,159,0,283.06323,494.46338,331.1316,583.2876
515,223,0,349.28027,384.67688,379.2729,445.0963
515,650,0,1054.1433,456.627,1103.2542,525.1147
515,509,0,630.9621,338.5645,656.5528,394.61346
515,565,0,374.73248,289.60098,399.0359,340.85098
515,152,0,814.7766,625.4215,856.426,719.42444
515,570,0,954.24036,277.5957,972.10095,324.66028
515,529,0,769.4267,609.3713,808.2952,719.7093
515,645,0,245.3403,240.4032,261.88046,284.04993
515,501,0,568.2583,328.4862,593.9282,377.0327
515,639,0,774.12524,275.50494,796.8833,324.85852
515,646,0,546.22473,232.3031,566.2561,275.91858
515,416,0,739.0222,278.25092,761.6266,327.98724
515,648,0,928.0511,323.69373,952.8973,371.93634
515,603,0,728.48553,669.6027,765.7132,720.0
515,531,0,197.94165,264.21265,220.37585,311.4922
515,643,32,516.1077,237.68799,527.0992,249.21179
516,159,0,277.42267,491.1709,321.79108,579.1323
516,223,0,344.38373,383.88153,374.11273,445.81915
516,509,0,624.2007,338.88644,648.459,396.36765
516,645,0,237.48581,240.45776,256.0608,283.6234
516,565,0,367.90814,288.68185,392.2445,341.58157
516,529,0,762.90594,607.2991,809.9771,719.18555
516,152,0,809.5835,623.94666,849.99146,719.5321
516,501,0,565.1488,327.63293,589.9027,376.78882
516,648,0,920.25024,322.61353,946.42993,371.73517
516,570,0,948.71606,276.17035,967.62134,324.29865
516,603,0,718.82214,669.26636,757.6703,720.0
516,416,0,732.3873,277.44818,754.66907,328.15692
516,650,0,1035.9814,454.49353,1084.6475,517.89105
516,639,0,772.53076,275.58838,793.0869,323.2785
516,646,0,540.95337,233.1214,560.2722,275.20734
516,531,0,191.3399,262.54907,218.45587,310.8355
517,159,0,264.5875,487.29834,302.40005,572.1249
517,565,0,355.06464,288.151,378.37518,341.75208
517,223,0,341.89618,383.55707,368.2303,449.279
517,509,0,610.6001,338.45538,635.0807,394.56854
517,645,0,227.43109,238.02899,246.71973,284.5959
517,501,0,557.8026,327.7622,583.1605,377.49036
517,570,0,937.9956,272.60822,959.0902,321.11517
517,152,0,796.78186,619.3642,838.54175,719.7664
517,646,0,529.18195,232.25623,548.1529,273.52026
517,529,0,752.29004,604.36597,790.2129,718.9319
517,648,0,905.9607,321.3857,932.75854,373.62576
517,603,0,701.3628,666.2073,742.1782,720.0
517,416,0,718.6575,277.11728,740.5051,325.433
517,639,0,761.55804,273.765,785.6254,320.9911
517,531,0,181.05502,260.46707,204.54605,310.01224
518,223,0,339.76514,384.05585,365.54755,449.50848
518,159,0,259.6839,485.03564,295.70477,572.60547
518,509,0,604.5516,339.32678,628.358,395.32654
518,666,0,971.5172,454.55182,1036.5673,582.8151
518,565,0,348.93054,287.37802,372.68323,341.26144
518,501,0,554.7679,328.35956,578.3548,378.45453
518,570,0,932.66846,273.31235,954.05176,320.65402
518,648,0,897.1632,321.03693,926.2042,373.91486
518,152,0,791.41797,617.6075,832.2031,719.9633
518,645,0,221.01855,238.8114,241.0882,282.67163
518,639,0,758.8692,272.12695,783.2714,319.1836
518,646,0,522.12744,230.71664,542.40967,272.1022
518,529,0,746.1697,602.82544,786.3601,719.1271
518,603,0,693.98047,664.7755,734.92334,720.0
518,416,0,712.4136,276.31787,734.405,325.7765
518,531,0,176.17636,259.50574,204.88974,311.0304
519,509,0,598.329,338.66208,622.2916,393.91116
519,565,0,343.01868,288.08752,366.276,339.61816
519,666,0,954.3749,454.38046,1021.25964,580.2306
519,223,0,337.18097,384.79773,362.22675,450.85645
519,501,0,551.04565,328.14465,576.5032,376.66345
519,645,0,216.47969,235.6294,237.04036,283.5061
519,648,0,891.53296,321.95456,918.89014,373.67014
519,570,0,928.21533,273.34863,949.81396,320.12274
519,159,0,253.57849,482.3742,286.39392,571.1739
519,152,0,785.8735,615.8325,825.7675,719.67847
519,531,0,171.59567,259.1065,199.38406,313.64447
519,529,0,740.5077,601.25726,779.5443,718.9216
519,639,0,752.6807,270.44366,780.5644,320.34137
519,603,0,685.82227,664.20593,727.5857,719.9376
519,416,0,707.3513,274.82715,729.24976,323.44952
519,646,0,519.2685,229.41422,536.78253,270.41214
519,670,0,1064.6051,237.82532,1087.2181,282.65503
520,509,0,592.97815,338.38257,614.9264,392.31482
520,565,0,337.94333,288.31274,360.78915,339.8139
520,223,0,334.6789,384.90027,360.51263,448.94348
520,648,0,885.2578,321.10907,913.04895,372.28705
520,501,0,545.47906,327.99924,573.2476,376.73477
520,570,0,922.593,273.14572,943.52637,319.7581
520,645,0,213.20396,236.59113,231.93864,281.88812
520,666,0,943.63477,453.92413,999.4817,580.81586
520,152,0,780.7498,613.905,820.9864,719.6196
520,159,0,249.33826,479.6537,289.66876,564.91113
520,416,0,701.93115,274.9291,723.61304,323.18845
520,531,0,167.35225,258.5138,196.0478,313.2179
520,529,0,735.97516,599.81824,775.1246,719.5209
520,603,0,678.3861,662.1139,720.7522,719.80676
520,639,0,749.0405,269.6413,777.4873,320.35492
520,646,0,514.37805,229.337,533.35095,275.0894
521,509,0,586.07837,336.95087,609.70557,392.85498
521,645,0,208.81935,235.67236,228.45366,282.42334
521,223,0,330.3374,385.13116,356.8612,446.54767
521,570,0,918.9617,272.94357,939.1096,319.58133
521,565,0,333.36353,287.9735,354.87866,338.1128
521,648,0,880.13336,321.5075,906.10175,371.38275
521,501,0,543.0422,327.9432,569.8674,378.7491
521,416,0,698.1133,273.24493,719.21106,322.99774
521,531,0,163.65543,258.8114,190.89456,314.42737
521,529,0,730.68115,598.49915,766.12146,717.359
521,152,0,770.81384,611.9431,816.0111,718.99023
521,603,0,671.4394,659.944,713.97626,720.0
521,639,0,754.4801,269.43518,775.39343,320.33722
521,159,0,243.8995,476.55203,275.96292,564.5713
521,646,0,509.45096,228.13715,527.19775,268.9428
522,223,0,326.4599,384.0747,354.6225,449.61658
522,648,0,867.6644,319.6632,893.9498,376.0647
522,159,0,233.90396,472.76648,267.12088,560.02783
522,570,0,909.1078,271.70038,928.8905,319.13904
522,645,0,202.19147,233.45697,220.2984,280.70514
522,509,0,574.78564,336.58875,599.1167,393.4953
522,501,0,542.91724,327.5969,566.47595,380.26248
522,565,0,324.69943,286.20166,344.23575,340.26587
522,603,0,657.0239,657.52783,702.6897,720.0
522,529,0,720.9735,595.6361,756.58093,716.16565
522,152,0,768.13477,608.8168,806.463,718.75256
522,416,0,689.6141,272.8566,708.92145,324.04422
522,639,0,750.8828,269.759,772.26746,320.27902
522,531,0,156.60645,263.09888,178.81653,313.11536
522,646,0,500.9676,227.23073,518.87103,270.90088
523,223,0,325.11765,383.7892,354.32504,451.3212
523,648,0,863.5,320.74188,887.32764,373.92145
523,565,0,320.04956,286.41455,340.03302,340.91467
523,509,0,569.41223,335.8543,593.14575,392.50665
523,603,0,650.3258,655.87524,696.7145,719.8147
523,501,0,543.0552,328.22357,564.8186,381.2591
523,570,0,904.8249,271.1065,924.62054,317.7514
523,159,0,228.86465,471.47742,263.0005,554.8013
523,679,0,872.655,488.99097,932.5464,572.94824
523,152,0,761.9606,606.8325,801.90735,717.81885
523,645,0,199.20447,233.98798,216.93628,279.2807
523,531,0,152.05054,262.19183,178.5487,311.6615
523,639,0,749.3558,269.72723,770.3409,321.11365
523,416,0,685.7882,272.9658,705.3236,324.11765
523,646,0,496.54272,227.67664,514.96967,270.3017
523,529,0,716.6975,594.48083,752.3624,714.1195
524,223,0,324.78122,384.2592,354.00034,452.77615
524,509,0,565.5415,336.1553,588.83215,396.29678
524,645,0,196.75174,232.40176,215.07742,278.7006
524,159,0,222.83472,469.42776,260.33038,552.5139
524,565,0,316.17508,286.1812,336.1025,341.07306
524,679,0,856.4221,488.12854,920.3203,563.2799
524,648,0,857.3119,321.1272,882.53357,377.1421
524,570,0,900.5929,270.92798,920.0238,316.9906
524,684,0,881.99976,451.07117,918.23584,518.48157
524,152,0,756.4964,605.63776,798.3151,716.0904
524,531,0,149.81108,260.5218,176.43465,311.80475
524,603,0,643.56006,655.1255,691.5581,720.0
524,529,0,713.11383,593.82666,746.4709,712.3081
524,501,0,542.6886,328.96863,562.0161,380.61
524,639,0,748.107,269.0748,768.564,318.78152
524,646,0,493.46457,226.6466,511.28592,271.35242
524,416,0,681.4519,273.89166,700.42444,324.18073
524,687,0,936.8689,226.06358,951.92395,267.963
524,688,0,1261.1301,282.60822,1279.5369,329.05725
525,223,0,324.67523,385.22125,355.72754,454.62134
525,159,0,216.8328,467.79813,257.33115,550.978
525,565,0,313.09464,286.6477,332.30057,341.40503
525,648,0,852.5677,320.94836,879.24054,378.12073
525,645,0,193.65576,232.48486,212.39902,278.31073
525,684,0,866.4203,451.2425,907.9042,521.116
525,688,0,1257.123,275.93195,1279.4688,327.7386
525,570,0,895.9757,269.38837,915.37415,316.8781
525,152,0,754.4,604.03723,794.1218,714.8734
525,509,0,558.67096,337.65088,583.24664,396.71124
525,531,0,145.98239,260.04156,172.71512,310.1408
525,639,0,746.20184,268.61005,767.5385,318.4355
525,501,0,539.87415,328.93744,561.29114,380.39752
525,529,0,708.33325,592.5918,741.9263,713.28723
525,646,0,489.32196,226.42899,508.2583,271.80936
525,603,0,638.79517,654.14685,686.56934,719.8585
525,687,0,930.94836,227.50452,946.6908,267.46753
525,416,0,678.44354,273.5739,696.5865,325.64197
525,690,0,1035.1036,235.14319,1051.2491,276.9646
526,223,0,323.66974,387.0749,356.43634,456.4583
526,159,0,211.34998,464.94742,254.604,549.59607
526,648,0,846.1391,321.74796,873.97565,378.90744
526,565,0,309.14542,286.59094,328.47647,341.7682
526,684,0,851.8608,450.96246,894.79425,518.4173
526,688,0,1253.009,275.65887,1279.2986,326.30737
526,570,0,892.27686,269.6156,912.1621,315.51477
526,645,0,190.33047,233.2171,209.65689,278.04163
526,639,0,744.59015,267.81644,766.3232,318.09634
526,152,0,751.3107,602.49304,790.4079,712.1256
526,603,0,632.1659,654.4335,682.1444,719.9066
526,416,0,673.47363,273.99603,692.8313,324.1291
526,531,0,144.38309,258.6858,170.00174,309.8308
526,509,0,555.30457,338.83112,578.43176,396.6729
526,646,0,486.69397,225.94345,505.05334,270.4904
526,529,0,705.2372,591.9252,739.88855,711.1207
526,687,0,927.9807,227.3039,942.854,266.78705
526,501,0,537.2931,327.08618,559.7355,379.8081
527,223,0,321.5104,388.87634,351.75748,456.69336
527,688,0,1245.0421,274.81726,1269.7863,326.99475
527,159,0,209.87476,460.2696,243.77844,547.3132
527,648,0,836.0983,321.6829,862.4642,378.86978
527,565,0,301.09454,287.5884,322.89948,340.4667
527,645,0,184.99495,233.06372,204.5284,276.37634
527,152,0,743.06335,600.4114,782.16455,710.0652
527,416,0,666.37585,272.42114,684.4774,323.22046
527,570,0,884.38696,269.7427,904.6885,316.4706
527,531,0,137.22653,257.64362,164.45773,309.15912
527,529,0,698.1848,590.3367,730.3651,705.6438
527,603,0,621.27124,653.41205,673.8434,719.7155
527,646,0,481.04858,226.05923,498.03754,268.18045
527,509,0,542.5449,332.8687,568.6299,394.69257
527,639,0,743.60583,268.22583,765.5226,314.87695
528,223,0,320.71362,388.83337,350.19678,455.41077
528,159,0,207.26053,458.98038,237.4393,546.63025
528,688,0,1241.4438,275.13196,1267.9092,328.60913
528,565,0,297.14337,287.2738,320.42706,340.09967
528,648,0,832.6189,322.13797,857.33813,377.64816
528,152,0,738.8501,598.2175,778.157,708.7986
528,570,0,880.33887,268.89124,902.9426,315.6886
528,531,0,135.83249,257.274,163.18393,310.04883
528,646,0,478.16815,225.05746,495.73273,269.46835
528,529,0,693.8679,589.2451,726.051,703.86914
528,645,0,182.69958,233.38742,200.51599,276.45114
528,509,0,533.37256,331.60895,562.3572,395.67926
528,416,0,662.3306,272.42056,681.1597,323.4916
528,603,0,616.6366,654.3412,669.5928,719.9678
528,639,0,743.41626,269.57486,763.53345,310.6138
529,223,0,320.40488,388.88928,349.90677,454.52502
529,159,0,202.53783,457.75195,234.73174,545.41125
529,688,0,1239.7542,276.10715,1264.2153,328.39487
529,565,0,294.78488,286.78558,317.72134,341.6277
529,648,0,830.2716,322.5382,852.65674,380.27893
529,645,0,180.91556,232.82507,198.8265,277.7467
529,416,0,660.35126,272.65173,677.64215,323.17737
529,152,0,736.3707,597.7172,774.26575,707.4195
529,531,0,131.17047,255.76727,162.05078,310.66205
529,509,0,532.77466,334.0118,560.1526,398.85684
529,646,0,475.46265,224.81837,493.125,269.41248
529,570,0,877.16846,269.94763,900.5112,315.4331
529,603,0,611.2821,654.53284,666.4049,720.0
529,529,0,689.83527,588.5023,734.8909,703.73315
529,639,0,743.8888,269.4111,763.8888,318.44595
530,509,0,532.5807,334.1842,558.41125,399.6809
530,159,0,198.5361,456.87747,229.04587,539.92676
530,223,0,319.8486,390.27435,353.25027,457.36627
530,688,0,1238.2625,275.3335,1263.0977,330.14185
530,565,0,290.90027,287.157,314.1338,342.543
530,648,0,826.0969,323.0736,848.4911,380.19385
530,531,0,127.59032,256.31134,160.40495,312.3089
530,152,0,731.99255,597.1599,771.213,707.7219
530,645,0,178.76694,232.48438,196.08408,276.8025
530,570,0,874.13745,269.2948,897.63794,314.87512
530,416,0,656.6083,272.5995,675.5177,326.9685
530,704,0,751.41345,478.8341,800.84924,548.7129
530,603,0,606.5672,655.1345,662.502,719.8391
530,529,0,686.8244,588.11163,723.40594,703.94086
530,646,0,473.0031,224.54666,491.00922,269.37735
530,639,0,743.7826,271.2082,763.296,317.3969
530,706,0,776.20435,663.5365,813.1631,720.0
531,223,0,319.5101,391.7497,354.83035,460.33185
531,159,0,193.46622,454.62744,225.02759,538.85645
531,688,0,1237.0348,275.76755,1259.8314,328.09775
531,509,0,528.9384,335.91797,557.164,400.85162
531,565,0,287.3082,288.14868,310.17197,342.9815
531,645,0,175.79225,231.65402,193.3376,277.0936
531,152,0,727.48303,597.29736,768.44885,707.7783
531,570,0,870.45905,268.6908,894.721,314.7351
531,704,0,734.7688,477.5514,791.44116,551.3341
531,648,0,822.00146,323.81967,845.26,380.996
531,603,0,602.07263,655.68665,658.8241,719.755
531,708,0,771.70605,454.18237,814.05493,533.7467
531,416,0,653.63617,275.43646,672.6928,329.26318
531,531,0,131.21779,261.3172,157.53218,313.90814
531,529,0,683.71844,587.91156,717.0618,704.342
531,706,0,773.84436,663.5675,811.71594,720.0
531,639,0,743.74927,271.0008,763.089,319.94513
531,709,0,906.2148,225.13379,920.372,265.0921
531,646,0,470.46692,225.2774,488.58936,268.74207
532,223,0,317.9532,393.30188,356.6535,463.29163
532,159,0,190.99551,451.93198,219.95114,535.5148
532,565,0,283.47086,288.5047,306.97287,345.02142
532,152,0,724.4098,596.99365,764.8981,707.1987
532,648,0,817.9492,324.46393,844.2488,383.8443
532,645,0,173.20331,231.57092,190.914,277.2812
532,688,0,1236.0222,276.44995,1258.6375,327.6505
532,570,0,867.4438,269.17493,889.6409,314.2613
532,603,0,597.5209,656.39233,654.49695,719.9487
532,704,0,726.3301,477.58017,777.3302,551.85266
532,416,0,650.598,275.27386,670.1273,329.7215
532,708,0,760.54224,454.83585,807.97144,531.49426
532,529,0,682.7524,587.7678,713.82733,701.4833
532,706,0,771.8176,663.60706,809.88403,720.0
532,639,0,743.5492,271.06543,763.724,319.43298
532,709,0,904.00555,224.97585,918.4267,264.40295
532,531,0,129.9928,263.57733,155.24326,314.4931
532,509,0,526.9579,336.78452,556.69006,403.27658
532,711,0,690.0501,688.1525,726.5607,720.0
532,646,0,468.68146,226.83961,485.6966,269.72107
533,223,0,311.1106,397.2099,355.21362,467.565
533,159,0,185.33084,446.93213,213.6456,533.8137
533,565,0,277.78766,291.09143,301.6311,346.40662
533,152,0,719.42566,596.3867,758.66174,707.8313
533,570,0,861.6366,266.7636,881.38025,314.33038
533,645,0,168.79898,231.56177,186.21307,276.734
533,531,0,129.25955,262.78632,150.39462,314.1197
533,529,0,676.0276,587.6172,708.5154,700.7438
533,688,0,1234.532,276.0744,1257.5471,327.43817
533,648,0,810.5532,328.48065,839.94727,384.32422
533,603,0,591.89685,657.69855,646.70374,719.7906
533,416,0,646.02844,276.35596,665.8512,329.06287
533,646,0,463.48618,227.39813,482.3564,269.26154
533,639,0,744.3868,271.03577,765.0561,322.5725
533,509,0,520.5619,342.74738,538.5936,401.23016
533,706,0,769.3601,662.6804,807.6395,720.0
533,709,0,898.80444,224.24213,913.29126,266.12018
533,711,0,683.7179,688.5064,721.6698,720.0
534,159,0,184.04373,444.70328,211.82498,531.8341
534,223,0,312.1308,400.67734,355.57642,469.17294
534,688,0,1232.3668,274.75977,1255.6947,326.8579
534,648,0,806.4451,328.9021,835.955,382.10132
534,565,0,274.53467,291.76782,296.19482,345.62695
534,152,0,716.00635,595.93475,755.62134,706.17413
534,570,0,858.4543,267.41052,878.6923,313.49304
534,531,0,126.41375,263.01727,149.67749,314.64758
534,529,0,674.3561,587.65686,706.3495,699.7788
534,416,0,644.57135,276.705,663.89386,329.4012
534,639,0,744.27234,271.39963,768.86975,323.73172
534,645,0,167.42555,232.4671,184.76503,276.95294
534,509,0,515.88794,342.3152,538.4885,403.03967
534,603,0,588.8307,658.00397,642.53674,720.0
534,646,0,461.04297,226.3049,480.82776,269.38217
534,709,0,897.4067,225.29019,912.3536,266.16605
534,716,0,534.14124,338.8367,562.3607,396.31735
534,720,0,1265.6589,318.4583,1279.5437,374.4478
534,706,0,767.7701,662.4638,807.232,720.0
534,704,0,711.0482,458.70462,774.60803,546.89795
534,711,0,683.4855,688.31104,718.1869,720.0
535,223,0,311.29718,402.575,353.49707,468.92206
535,159,0,181.40854,442.77808,209.2774,530.71204
535,688,0,1230.8225,274.76334,1255.5925,327.8292
535,565,0,271.58667,292.79553,293.60278,346.70056
535,152,0,713.5128,595.9955,753.73914,705.6227
535,531,0,125.40584,262.92184,148.39677,314.9149
535,648,0,803.78345,329.4276,832.16724,386.28052
535,570,0,856.4468,266.7143,875.9907,314.56323
535,529,0,671.2911,587.82605,703.9886,700.3063
535,645,0,166.12216,233.24487,183.10019,277.34082
535,603,0,586.9619,657.79596,639.23193,720.0
535,416,0,642.81036,276.76416,662.06976,329.28088
535,639,0,744.6156,271.92297,769.4541,324.46423
535,509,0,512.1515,345.10846,535.1367,405.2387
535,716,0,533.9623,340.9998,560.2604,396.45706
535,646,0,459.33136,226.86816,478.1208,270.74664
535,709,0,895.93353,225.5144,910.51154,264.76556
535,720,0,1263.5961,319.05762,1279.5062,375.07996
535,706,0,767.0266,662.15076,805.8745,720.0
535,704,0,704.7344,459.65204,758.65015,550.04803
535,711,0,682.5321,690.6211,716.73083,720.0
536,223,0,313.1865,403.1186,352.63315,469.05743
536,159,0,178.79695,441.69348,207.88399,529.5647
536,565,0,269.32483,292.7638,291.12848,347.0675
536,688,0,1229.4666,274.92572,1256.2664,329.43243
536,152,0,710.74817,596.2599,752.218,706.0043
536,645,0,165.21777,233.11151,182.55743,277.48883
536,531,0,124.243835,262.67358,148.41766,315.41333
536,529,0,667.92737,587.8849,701.4877,700.5946
536,648,0,801.2462,330.91412,827.9464,388.31732
536,720,0,1261.5696,317.99548,1279.5125,375.11023
536,509,0,510.08276,345.52414,533.70825,407.58524
536,603,0,586.05505,658.32715,635.27966,719.9075
536,639,0,745.26,272.1162,769.5857,325.6836
536,716,0,533.35535,342.74658,558.3635,395.7204
536,416,0,640.8256,276.969,660.2104,329.9198
536,570,0,854.3634,267.93988,873.2672,314.95648
536,646,0,458.25934,226.99078,476.50226,269.31195
536,704,0,695.12415,461.90515,742.40784,549.36487
536,706,0,765.98676,661.99756,805.01984,719.83276
536,709,0,895.09564,226.06781,909.6075,265.6101
536,711,0,680.0189,691.56647,713.72815,720.0
537,223,0,313.70337,404.0879,350.9192,471.57745
537,159,0,176.46466,440.87433,205.77295,526.8188
537,152,0,709.07806,595.6446,749.7858,706.48346
537,565,0,267.21564,292.57703,289.08685,348.5973
537,688,0,1229.3099,274.64807,1256.8986,328.9264
537,720,0,1260.7272,316.02838,1279.5114,375.4062
537,645,0,163.82648,233.50021,181.57031,276.9446
537,531,0,125.99019,262.07526,148.70427,316.59833
537,529,0,665.3346,587.7876,698.59827,700.24
537,648,0,799.11804,331.669,824.6741,389.55078
537,509,0,507.4677,345.10614,533.1871,407.3011
537,716,0,531.06055,343.4014,557.3523,395.98245
537,603,0,583.6211,658.2877,630.9878,719.1271
537,570,0,852.73956,269.30292,871.2955,316.47845
537,639,0,746.0449,274.1535,770.21875,327.60382
537,704,0,687.2747,464.3144,726.4438,542.96173
537,416,0,639.633,278.6087,658.5545,329.16168
537,706,0,765.1112,661.2776,804.8402,719.90625
537,646,0,456.94736,226.93462,474.80814,270.8
537,709,0,893.6166,225.29945,908.4823,265.87244
537,726,0,940.5432,669.85864,981.5222,720.0
537,711,0,678.8721,692.63464,711.6863,720.0
538,223,0,312.0807,406.4135,346.25708,479.1385
538,159,0,171.45573,440.81244,202.26335,525.9056
538,152,0,704.5129,596.32007,746.2535,706.29297
538,565,0,264.2987,294.6397,283.77856,350.1563
538,509,0,501.77667,347.8266,527.4206,411.7469
538,529,0,658.31946,588.2672,694.69226,702.0106
538,645,0,160.60158,235.08594,180.53511,277.88
538,531,0,124.48355,262.88892,149.23126,316.8291
538,603,0,579.7195,658.20825,623.32385,719.7898
538,570,0,848.70215,269.55518,866.96094,316.30988
538,716,0,530.3275,345.06866,554.7721,401.2802
538,704,0,669.05835,463.74414,703.0925,543.85144
538,648,0,791.98016,335.08575,817.4766,393.13873
538,720,0,1257.1337,316.7658,1279.4945,377.32935
538,639,0,748.43756,276.34882,770.5135,326.23932
538,416,0,636.9896,279.37683,656.2628,334.73242
538,706,0,763.1128,661.51,803.6804,719.9612
538,688,0,1232.1472,276.81885,1257.5925,330.84143
538,646,0,454.9613,227.74982,472.15594,270.87787
538,709,0,891.3668,225.37921,906.2821,264.56903
538,711,0,676.6684,693.6664,708.7144,719.9673
538,726,0,936.02704,674.4856,977.1783,720.0
539,223,0,310.86365,408.27032,343.77112,482.50507
539,159,0,169.36882,442.7107,199.67848,526.1432
539,152,0,702.6914,596.6332,744.3159,706.275
539,565,0,262.0422,295.7815,281.98105,351.4143
539,529,0,655.4974,588.3661,693.2143,702.23157
539,645,0,160.40347,235.03003,180.00052,278.10278
539,509,0,500.15405,349.19635,524.0731,411.9516
539,570,0,847.2654,269.8355,865.6936,316.274
539,648,0,789.9241,336.19452,817.02075,393.3725
539,531,0,124.52042,264.1972,149.39322,320.22876
539,720,0,1253.6993,317.5122,1278.6561,378.39307
539,716,0,530.3527,347.2273,554.53217,403.93945
539,704,0,655.43823,465.17764,692.6688,543.371
539,603,0,576.8134,658.21063,619.7807,719.9921
539,639,0,749.0578,276.96436,769.4268,326.187
539,416,0,635.4734,280.37262,655.572,334.55768
539,706,0,762.0232,662.15356,803.28796,720.0
539,688,0,1234.9443,279.40753,1259.0234,332.03326
539,646,0,454.3286,227.104,472.59167,272.38342
539,709,0,890.2748,225.19308,905.09705,266.5486
539,726,0,935.1127,670.6974,975.6605,720.0
539,711,0,675.45264,694.9678,707.8716,720.0
540,159,0,166.73932,443.5479,198.32681,525.64386
540,223,0,309.4843,410.56833,342.8219,485.093
540,152,0,700.8194,596.15875,742.40204,705.9755
540,648,0,788.0896,337.94144,813.1177,393.9208
540,509,0,498.14557,349.44357,521.8268,413.63712
540,565,0,260.19635,296.872,280.89758,352.58606
540,716,0,529.44183,348.3715,556.9451,406.83487
540,529,0,653.5029,588.39734,691.4734,703.1387
540,645,0,159.83528,235.03564,179.3455,278.51526
540,570,0,845.5792,268.4436,864.1649,317.29175
540,531,0,124.084236,264.94897,150.26434,321.2732
540,704,0,644.6222,466.7037,685.3407,545.9408
540,603,0,573.8713,658.90283,617.1187,719.8511
540,639,0,749.6359,276.95285,769.97394,326.10977
540,416,0,634.18164,281.57635,653.3943,335.26666
540,706,0,760.7651,662.25977,803.4925,719.95996
540,720,0,1252.4797,318.69647,1277.5012,379.48834
540,730,0,610.9462,458.7962,661.414,519.5611
540,688,0,1236.4832,280.6091,1263.5667,334.51193
540,646,0,452.95468,226.51974,472.1763,273.44388
540,726,0,934.2909,672.42053,973.4769,720.0
540,711,0,675.4042,696.15906,706.52454,720.0
541,159,0,165.39636,445.5683,197.46783,526.43207
541,223,0,308.35727,412.22638,342.79514,485.06122
541,152,0,699.21924,596.61523,741.1101,706.41064
541,648,0,785.0337,337.50607,810.53784,393.69772
541,565,0,258.28754,298.33786,280.2885,353.3112
541,509,0,496.0926,350.17264,520.94257,412.7532
541,529,0,652.5005,588.3959,689.90234,702.3192
541,570,0,843.1046,268.41943,862.45605,317.20483
541,531,0,123.09139,266.19095,150.30588,321.3528
541,645,0,159.06421,234.61902,178.02527,278.82507
541,716,0,529.4626,349.73108,556.763,405.9201
541,603,0,572.0906,659.3876,613.9231,719.52844
541,639,0,750.56805,276.76703,770.5683,326.62225
541,704,0,635.7512,467.50388,675.3069,550.22705
541,416,0,633.04895,282.68793,652.9193,336.87018
541,720,0,1252.1711,319.5227,1276.1882,380.7036
541,706,0,759.36536,662.36365,803.35925,719.97253
541,688,0,1238.2952,280.54126,1263.6384,333.65308
541,730,0,602.68536,459.1629,652.53265,521.7148
541,726,0,932.4253,667.9068,972.8899,720.0
541,646,0,452.10388,226.77332,470.91992,272.8642
542,159,0,164.10846,446.44885,196.45776,526.7458
542,223,0,307.70587,412.9336,343.01398,484.99988
542,152,0,697.8031,596.16266,738.76306,706.7199
542,648,0,783.42773,337.53827,809.08716,395.27374
542,529,0,651.43915,588.24097,689.13837,702.42285
542,565,0,256.00467,299.0552,278.72202,353.0828
542,509,0,494.18555,352.09235,518.8548,414.84845
542,645,0,158.6593,234.51904,177.27734,278.89844
542,531,0,123.857254,265.8093,149.91212,321.33127
542,570,0,841.9812,268.3996,861.0393,316.81073
542,704,0,634.09875,466.55072,666.8594,551.43085
542,639,0,751.5719,277.2409,771.709,328.48376
542,720,0,1250.2028,320.1853,1274.0231,380.82556
542,603,0,569.75287,659.5448,611.1932,719.234
542,716,0,528.95276,352.0358,556.7147,406.1519
542,730,0,596.297,459.53488,641.4227,526.98584
542,416,0,632.6069,282.54413,651.9981,336.13507
542,706,0,758.57684,662.3441,803.5728,719.94006
542,688,0,1238.9194,280.7134,1264.7065,334.25186
542,726,0,931.15753,667.07947,972.31476,720.0
543,159,0,163.10934,447.2425,196.09528,526.52216
543,223,0,305.2932,415.0287,345.11664,485.2235
543,152,0,695.6603,596.9127,736.6715,708.23596
543,509,0,488.51062,355.53162,517.5358,418.76355
543,529,0,650.91315,588.8961,685.9079,702.5751
543,648,0,774.83356,339.33044,802.4792,399.06982
543,704,0,615.7585,470.5518,651.4378,548.8281
543,531,0,123.40742,264.78085,147.76892,320.78073
543,565,0,253.58234,297.76898,277.54565,355.62604
543,720,0,1247.146,320.12787,1273.6626,380.7635
543,645,0,158.44806,233.94342,177.27643,279.86017
543,639,0,753.9524,277.23602,774.5176,329.79706
543,730,0,581.6979,460.6312,633.39246,549.29456
543,716,0,527.3654,354.17676,561.0096,410.37274
543,570,0,838.623,269.0374,858.3825,317.4704
543,603,0,564.3919,661.3965,606.17523,719.68384
543,416,0,630.5366,282.7364,649.92224,336.85272
543,706,0,757.40466,663.6452,803.84766,720.0
543,688,0,1241.2119,280.2522,1264.8538,330.23254
543,726,0,930.4525,667.3815,969.9259,720.0
544,159,0,162.93802,446.85675,195.22897,526.4726
